catId;catName;catParent;catPosition;catIsProductCatalogueEnabled
93169;Historia żeglarstwa;79847;0;false
93168;Osoby, wybitne postaci;79847;1;false
93167;Zjawiska i miejsca;79847;2;false
93166;Żeglarstwo regatowe i turystyczne;79847;3;false
93170;Serie wydawnicze i kolekcje;79847;4;false
93165;Pozostałe;79847;5;false
91055;Savoir-vivre, etykieta;79848;0;false
91054;Tradycje i obrzędy świąteczne;79848;1;false
91053;Pozostałe;79848;2;false
82257;Hamaki;82256;0;false
82258;Huśtawki;82256;1;false
82259;Leżaki i leżanki;82256;2;false
82260;Ławy i ławki;82256;3;false
82261;Parasole ogrodowe;82256;4;false
82262;Stoły i krzesła;82256;5;false
249002;Poduszki;82256;6;false
82263;Pozostałe;82256;7;false
249815;I (1995-2004);82295;0;false
249816;II (2004-);82295;1;false
254102;Doładowania;82326;0;false
82328;Game Boy Advance;82326;1;false
82329;Game Boy Classic;82326;2;false
82330;Game Boy Color;82326;3;false
82331;Microsoft Xbox;82326;4;false
82332;Microsoft Xbox 360;82326;5;false
147123;Microsoft Xbox One;82326;6;false
99877;Nintendo 3DS;82326;7;false
82333;Nintendo 64;82326;8;false
82334;Nintendo DS;82326;9;false
82374;Nintendo GameCube;82326;10;false
82375;Nintendo (SNES i NES);82326;11;false
82376;Nintendo Wii;82326;12;false
125423;Nintendo Wii U;82326;13;false
82391;Sega Dreamcast;82326;14;false
82392;Sega (inne);82326;15;false
82396;Sony Playstation 2;82326;16;false
82397;Sony Playstation 3;82326;17;false
146702;Sony Playstation 4;82326;18;false
82398;Sony Playstation (PSX);82326;19;false
109953;Sony PS Vita;82326;20;false
82451;Sony PSP;82326;21;false
82578;Pegasus;82326;22;false
82327;Pozostałe;82326;23;false
82335;Bijatyki;82328;0;false
82336;Platformówki;82328;1;false
82337;Przygodowe;82328;2;false
82338;Role Playing (RPG);82328;3;false
82339;Sportowe;82328;4;false
82340;Strzelanki;82328;5;false
82341;Wyścigi;82328;6;false
82342;Pozostałe;82328;7;false
82344;Platformówki;82330;0;false
82345;Przygodowe;82330;1;false
82346;Pozostałe;82330;2;false
82347;Bijatyki;82331;0;false
82348;Gry akcji;82331;1;false
82354;Przygodowe;82331;2;false
82349;Role Playing (RPG);82331;3;false
82353;Sportowe;82331;4;false
82351;Strzelaniny;82331;5;false
82352;Wyścigi;82331;6;false
82350;Pozostałe;82331;7;false
82355;Bijatyki;82332;0;false
82356;Gry akcji;82332;1;false
82359;Muzyczne;82332;2;false
82363;Platformówki;82332;3;false
82358;Przygodowe;82332;4;false
82357;Role Playing (RPG);82332;5;false
82360;Sportowe;82332;6;false
82361;Strzelaniny;82332;7;false
82364;Wyścigi;82332;8;false
82362;Pozostałe;82332;9;false
82368;Gry akcji;82334;0;false
82369;Logiczne;82334;1;false
82370;Platformówki;82334;2;false
82371;Przygodowe;82334;3;false
82372;Sportowe;82334;4;false
82373;Pozostałe;82334;5;false
82380;NES;82375;0;false
82379;SNES;82375;1;false
82381;Gry akcji;82376;0;false
82383;Platformówki;82376;1;false
82382;Przygodowe;82376;2;false
82384;Sportowe;82376;3;false
82385;Pozostałe;82376;4;false
82394;Sega Megadrive;82392;0;false
82393;Sega Saturn;82392;1;false
82395;Pozostałe;82392;2;false
82399;Bijatyki;82396;0;false
82400;Gry akcji;82396;1;false
82410;Muzyczne;82396;2;false
82403;Platformówki;82396;3;false
82402;Przygodowe;82396;4;false
82405;Role Playing (RPG);82396;5;false
82408;Sportowe;82396;6;false
82406;Strzelaniny;82396;7;false
82407;Survival Horror;82396;8;false
82409;Symulacje;82396;9;false
82401;Wyścigi;82396;10;false
82411;Zestawy gier;82396;11;false
82404;Pozostałe;82396;12;false
82421;Bijatyki;82397;0;false
82422;Gry akcji;82397;1;false
82425;Muzyczne;82397;2;false
82423;Przygodowe;82397;3;false
82424;Role Playing (RPG);82397;4;false
82429;Sportowe;82397;5;false
82427;Strzelaniny;82397;6;false
82426;Wyścigi;82397;7;false
82428;Pozostałe;82397;8;false
82435;Bijatyki;82398;0;false
82437;Gry akcji;82398;1;false
82442;Platformówki;82398;2;false
82436;Przygodowe;82398;3;false
82440;Role Playing (RPG);82398;4;false
82438;Sportowe;82398;5;false
82443;Symulacje;82398;6;false
82439;Wyścigi;82398;7;false
82441;Pozostałe;82398;8;false
82452;Filmy UMD;82451;0;false
82454;Bijatyki;82451;1;false
82453;Gry akcji;82451;2;false
82459;Platformówki;82451;3;false
82455;Przygodowe;82451;4;false
82458;Role Playing (RPG);82451;5;false
82456;Sportowe;82451;6;false
82457;Wyścigi;82451;7;false
82460;Pozostałe;82451;8;false
82610;Wielofunkcyjne;82593;0;false
82611;Spacerowe;82593;1;false
82612;Bliźniacze;82593;2;false
82613;Głębokie;82593;3;false
82614;Akcesoria;82593;4;false
82615;Pozostałe;82593;5;false
251842;Foteliki;82594;0;false
82714;Podstawki;82594;1;false
82715;Akcesoria;82594;2;false
82716;Pozostałe;82594;3;false
82597;Chodziki;82595;0;false
82599;Krzesełka do karmienia;82595;1;false
82596;Leżaczki i huśtawki;82595;2;false
82600;Nianie elektroniczne i monitory oddechu;82595;3;false
82598;Nosidełka i chusty;82595;4;false
82601;Zabezpieczenia;82595;5;false
82602;Pozostałe;82595;6;false
83684;Nosidełka;82598;0;false
83685;Chusty;82598;1;false
82698;Bramki na schody;82601;0;false
83699;Do drzwi;82601;1;false
82701;Do kontaktów;82601;2;false
82704;Do kuchni;82601;3;false
82702;Do łóżeczek;82601;4;false
82700;Do narożników;82601;5;false
82699;Do szafek, szuflad;82601;6;false
82703;Kaski ochronne;82601;7;false
83700;Maty antypoślizgowe;82601;8;false
82705;Szelki zabezpieczające;82601;9;false
82706;Pozostałe;82601;10;false
82663;Adaptery do wózków;82614;0;false
82664;Dostawki, platformy;82614;1;false
82662;Folie, okrycia na nóżki;82614;2;false
82658;Gondole;82614;3;false
82900;Koła, opony;82614;4;false
83013;Materace, wkładki;82614;5;false
83014;Moskitiery;82614;6;false
82660;Parasolki do wózków;82614;7;false
82889;Przyczepki;82614;8;false
82659;Śpiworki;82614;9;false
82661;Torby do wózków;82614;10;false
82657;Pozostałe;82614;11;false
82766;Adaptery do fotelików;82715;0;false
82763;Bazy isofix;82715;1;false
82765;Organizery, ochraniacze;82715;2;false
82764;Pokrowce;82715;3;false
82767;Rolety samochodowe;82715;4;false
82768;Zagłówki;82715;5;false
82769;Pozostałe;82715;6;false
148132;BC (niskie ciśnienie);83704;0;false
148130;HP (wysokie ciśnienie);83704;1;false
148131;LP (niskie ciśnienie);83704;2;false
83715;Bojki i rzutki;83713;0;false
83716;Kamizelki;83713;1;false
83717;Kapoki;83713;2;false
83718;Koła ratunkowe;83713;3;false
83714;Pozostałe;83713;4;false
83724;I (1994-1999);83723;0;false
83725;II (1999-2003);83723;1;false
83726;II FL (2003-);83723;2;false
249641;I (1996-2008);83758;0;false
249642;II (2008-);83758;1;false
83760;T1;83759;0;false
83761;T2;83759;1;false
83762;T3;83759;2;false
83763;T4;83759;3;false
83764;T5;83759;4;false
249718;I (1995-2000);83801;0;false
249719;II (2000-2006);83801;1;false
249720;III (2006-);83801;2;false
249721;W638 (1996-2003);83802;0;false
249722;W639 (2003-);83802;1;false
251282;W447 (2014-);83802;2;false
83919;II (1978-1986);83918;0;false
83920;III (1986-1994);83918;1;false
249643;IV (1994-2000);83918;2;false
83921;V (2000-2006);83918;3;false
249644;VI (2006-);83918;4;false
249980;VII (2013-);83918;5;false
251307;II (2003-2009);83927;0;false
251308;III (2009-2013);83927;1;false
251309;IV (2013-);83927;2;false
84738;Globusy;84736;0;false
85153;Kalkulatory;84736;1;false
84739;Mapy;84736;2;false
85102;Przybory geometryczne;84736;3;false
84740;Tablice;84736;4;false
84741;Inne;84736;5;false
144442;Części i akcesoria do kosiarek;85196;0;false
85212;Kosiarki elektryczne;85196;1;false
85213;Kosiarki spalinowe;85196;2;false
86078;Dywany;86073;0;false
86075;Firany;86073;1;false
86077;Gobeliny;86073;2;false
86079;Kilimy;86073;3;false
86080;Obrusy;86073;4;false
86081;Serwety;86073;5;false
86076;Zasłony;86073;6;false
99929;Literatura;86073;7;false
86074;Pozostałe;86073;8;false
86284;Akcesoria ogrodnicze;86273;0;false
86275;Baseny;86273;1;false
86277;Do piaskownicy;86273;2;false
86276;Do pływania;86273;3;false
86278;Domki, namioty;86273;4;false
86285;Gry i zabawy;86273;5;false
86280;Huśtawki;86273;6;false
86279;Meble ogrodowe;86273;7;false
86281;Piaskownice;86273;8;false
86286;Piłki;86273;9;false
86342;Place zabaw;86273;10;false
86282;Trampoliny;86273;11;false
86283;Zjeżdżalnie;86273;12;false
86274;Pozostałe;86273;13;false
86306;Domki z tworzywa, drewna;86278;0;false
86307;Namioty;86278;1;false
86349;Little Tikes;86283;0;false
86348;Smoby;86283;1;false
86350;Tobi Toys;86283;2;false
86351;Inne;86283;3;false
86288;Kosiarki;86284;0;false
86289;Taczki;86284;1;false
86290;Wózki;86284;2;false
86287;Pozostałe;86284;3;false
86323;Hokej;86285;0;false
86324;Jojo;86285;1;false
86320;Koszykówka;86285;2;false
86325;Latawce;86285;3;false
86321;Mini golf;86285;4;false
86319;Piłka nożna;86285;5;false
86322;Skakanki;86285;6;false
86318;Pozostałe;86285;7;false
86362;Ambulanse;86352;0;false
86354;Autobusy;86352;1;false
86364;Betoniarki;86352;2;false
86359;Ciężarówki;86352;3;false
86357;Dźwigi;86352;4;false
86358;Koparki;86352;5;false
86365;Motory;86352;6;false
86355;Osobowe;86352;7;false
86363;Policja;86352;8;false
86361;Straż;86352;9;false
86360;Śmieciarki;86352;10;false
86356;Traktory;86352;11;false
86366;Wywrotki;86352;12;false
86367;Garaże;86352;13;false
86370;Pojazdy z bajek;86352;14;false
86369;Serie;86352;15;false
124322;Tory samochodowe;86352;16;false
86368;Zestawy;86352;17;false
86353;Pozostałe;86352;18;false
86382;Helikoptery;86380;0;false
86384;Łodzie, statki;86380;1;false
86383;Rakiety, promy;86380;2;false
86381;Samoloty;86380;3;false
86385;Pozostałe;86380;4;false
86414;Rowery biegowe;86386;0;false
86415;Rowery tradycyjne;86386;1;false
86389;Rowery trójkołowe;86386;2;false
93171;Sanki;86386;3;false
86392;Pojazdy elektryczne;86386;4;false
86396;Deskorolki;86386;5;false
86413;Gokarty;86386;6;false
86394;Hulajnogi;86386;7;false
86393;Jeździki;86386;8;false
86444;Quady na pedały;86386;9;false
86395;Rolki, wrotki;86386;10;false
86443;Samochody na pedały;86386;11;false
86390;Traktorki;86386;12;false
86397;Akcesoria;86386;13;false
86387;Pozostałe;86386;14;false
86446;Hulajnogi, segwaye;86392;0;false
86401;Motory;86392;1;false
86400;Quady;86392;2;false
86399;Samochody;86392;3;false
86445;Akcesoria;86392;4;false
86398;Pozostałe;86392;5;false
87846;Kamizelki codzienne;87834;0;false
87835;Kamizelki eleganckie;87834;1;false
87873;Koszule codzienne;87836;0;false
87837;Koszule eleganckie;87836;1;false
87894;Spodnie dresowe;87840;0;false
87895;Spodnie dżinsowe;87840;1;false
87896;Spodnie sztruksowe;87840;2;false
87842;Spodnie wizytowe;87840;3;false
87841;Inne spodnie;87840;4;false
99482;Biżuteria;88293;0;false
88295;Dekoracje i gadżety;88293;1;false
88297;Dodatki;88293;2;false
88296;Naczynia;88293;3;false
88298;Odzież, obuwie;88293;4;false
99178;Ozdoby do włosów;88293;5;false
88299;Pamiątki;88293;6;false
88294;Zaproszenia;88293;7;false
88300;Pozostałe;88293;8;false
88341;Chrzest;88294;0;false
88342;Komunia;88294;1;false
88343;Urodziny;88294;2;false
88340;Pozostałe;88294;3;false
88350;Balony;88295;0;false
88349;Girlandy;88295;1;false
88346;Obrusy;88295;2;false
88348;Serpentyny, konfetti;88295;3;false
88347;Serwetki;88295;4;false
88345;Świeczki;88295;5;false
88344;Pozostałe;88295;6;false
88354;Kubeczki;88296;0;false
88352;Słomki;88296;1;false
88353;Talerzyki;88296;2;false
88351;Pozostałe;88296;3;false
88323;Chrzest;88297;0;false
88322;Komunia;88297;1;false
88324;Kostiumy, przebrania;88297;2;false
99493;Okulary przeciwsłoneczne;88297;3;false
99494;Parasolki;88297;4;false
99495;Paski;88297;5;false
88321;Pozostałe;88297;6;false
88303;Chrzest;88298;0;false
88302;Komunia;88298;1;false
88304;Kostiumy, przebrania;88298;2;false
88301;Pozostałe;88298;3;false
88359;Albumy;88299;0;false
88356;Figurki, statuetki;88299;1;false
88361;Księgi pamiątkowe;88299;2;false
88360;Łyżeczki, grzechotki;88299;3;false
88358;Obrazki, ramki, odciski;88299;4;false
88357;Podziękowania;88299;5;false
88355;Pozostałe;88299;6;false
88312;Alby;88302;0;false
88314;Garnitury;88302;1;false
88315;Koszule;88302;2;false
88316;Obuwie;88302;3;false
88313;Sukienki;88302;4;false
88317;Sweterki, pelerynki;88302;5;false
88311;Pozostałe;88302;6;false
88309;Buciki;88303;0;false
88308;Czapeczki;88303;1;false
88306;Garnitury i ubranka;88303;2;false
88307;Sukieneczki i stroje;88303;3;false
88310;Sweterki, pelerynki;88303;4;false
88305;Pozostałe;88303;5;false
88318;Kostiumy dla chłopców;88304;0;false
88319;Kostiumy dla dziewczynek;88304;1;false
88320;Kostiumy uniseks;88304;2;false
88329;Chusteczki;88322;0;false
88333;Krawaty i muszniki;88322;1;false
88332;Świece i okapniki;88322;2;false
88330;Torebki;88322;3;false
88331;Wianki, stroiki;88322;4;false
88328;Pozostałe;88322;5;false
88326;Rożki, beciki;88323;0;false
88327;Szatki, świece, okapniki;88323;1;false
88325;Pozostałe;88323;2;false
88335;Kapelusze;88324;0;false
88337;Maski;88324;1;false
88339;Peruki;88324;2;false
88338;Skrzydła;88324;3;false
88336;Szable i miecze;88324;4;false
88334;Pozostałe;88324;5;false
92573;Anime;89054;0;false
89056;Dla dzieci;89054;1;false
89057;Dokumentalne;89054;2;false
89058;Dramaty;89054;3;false
92574;Fantasy;89054;4;false
89059;Horrory;89054;5;false
92575;Kabarety;89054;6;false
89060;Komedie;89054;7;false
89061;Koncerty;89054;8;false
89062;Kryminały;89054;9;false
92576;Kursy, ćwiczenia;89054;10;false
92577;Musicale;89054;11;false
89063;Przygodowe;89054;12;false
89064;Science Fiction;89054;13;false
89065;Sensacyjne;89054;14;false
89070;Seriale;89054;15;false
89066;Thrillery;89054;16;false
92578;Westerny;89054;17;false
89067;Wojenne;89054;18;false
89068;Zestawy;89054;19;false
89055;Pozostałe;89054;20;false
90401;Encyklopedie powszechne, leksykony;89072;0;false
90402;Słowniki języka polskiego;89072;1;false
90403;Pozostałe;89072;2;false
89075;Opracowania ogólne;89073;0;false
89076;Historia architektury;89073;1;false
89077;Architektura budowli przemysłowych;89073;2;false
89078;Architektura krajobrazu;89073;3;false
89079;Architektura wnętrz;89073;4;false
90539;Architektura zabytkowa;89073;5;false
89074;Architektura - pozostałe;89073;6;false
89080;Konstrukcje betonowe i żelbetowe;89073;7;false
89081;Konstrukcje drewniane;89073;8;false
89082;Konstrukcje metalowe i stalowe;89073;9;false
89083;Konstrukcje murowane i kamienne;89073;10;false
90540;Budownictwo - pozostałe;89073;11;false
121202;Urządzenia;89253;0;false
121203;Akcesoria;89253;1;false
123642;Części serwisowe;89253;2;false
145102;Uszkodzone;89253;3;false
89279;Opracowania ogólne;89276;0;false
89280;Polska Piastów (ok. 960-1370);89276;1;false
89281;Polska Jagiellonów (1386-1572);89276;2;false
89282;Rzeczpospolita Obojga Narodów (1569-1795);89276;3;false
89283;Polska pod zaborami (1795-1918);89276;4;false
89284;II Rzeczpospolita (1918-1939);89276;5;false
89285;II wojna światowa (1939-1945);89276;6;false
89286;PRL (1945-1989);89276;7;false
89287;III Rzeczpospolita (od 1989);89276;8;false
89288;Opracowania ogólne;89277;0;false
89289;Starożytność (do 476);89277;1;false
89290;Średniowiecze (476-1492);89277;2;false
89291;Czasy nowożytne (1492-1815);89277;3;false
89292;Historia XIX w. do 1914;89277;4;false
89293;I wojna światowa (1914-1918);89277;5;false
89294;Okres międzywojenny (1918-1939);89277;6;false
89295;II wojna światowa (1939-1945);89277;7;false
89296;Dzieje najnowsze (od 1945);89277;8;false
89317;Body;89313;0;false
89319;Getry;89313;1;false
91512;Kalesony;89313;2;false
89315;Koszulki, kaftaniki;89313;3;false
89318;Majteczki;89313;4;false
147982;Niedrapki;89313;5;false
89316;Pajacyki;89313;6;false
89482;Piżamy;89313;7;false
89321;Półśpiochy;89313;8;false
89323;Rajstopy;89313;9;false
89320;Rampersy;89313;10;false
89452;Skarpetki, podkolanówki;89313;11;false
89483;Szlafroki;89313;12;false
89324;Śpiochy;89313;13;false
89322;Śpiworki do spania;89313;14;false
89314;Komplety bielizny;89313;15;false
89867;Pozostałe;89313;16;false
89454;Rozmiar 50/56;89314;0;false
89455;Rozmiar 62;89314;1;false
89456;Rozmiar 68;89314;2;false
89457;Rozmiar 74;89314;3;false
89458;Rozmiar 80;89314;4;false
89459;Rozmiar 86;89314;5;false
89460;Rozmiar 92;89314;6;false
89461;Rozmiar 98;89314;7;false
89462;Rozmiar 104;89314;8;false
89463;Rozmiar 110;89314;9;false
89464;Rozmiar 116;89314;10;false
89465;Rozmiar 122;89314;11;false
89467;Rozmiar 128;89314;12;false
89466;Rozmiar 134;89314;13;false
89468;Rozmiar 140;89314;14;false
89469;Rozmiar 146;89314;15;false
89470;Rozmiar 152-164;89314;16;false
89453;Inny rozmiar;89314;17;false
89349;Rozmiar 50/56;89315;0;false
89350;Rozmiar 62;89315;1;false
89351;Rozmiar 68;89315;2;false
89352;Rozmiar 74;89315;3;false
89353;Rozmiar 80;89315;4;false
89354;Rozmiar 86;89315;5;false
89355;Rozmiar 92;89315;6;false
89356;Rozmiar 98;89315;7;false
89357;Rozmiar 104;89315;8;false
89358;Rozmiar 110;89315;9;false
89359;Rozmiar 116;89315;10;false
89360;Rozmiar 122;89315;11;false
89361;Rozmiar 128;89315;12;false
89362;Rozmiar 134;89315;13;false
89363;Rozmiar 140;89315;14;false
89364;Rozmiar 146;89315;15;false
89365;Rozmiar 152;89315;16;false
89366;Rozmiar 158-164;89315;17;false
89348;Inny rozmiar;89315;18;false
89389;Rozmiar 50/56;89316;0;false
89392;Rozmiar 62;89316;1;false
89393;Rozmiar 68;89316;2;false
89394;Rozmiar 74;89316;3;false
89395;Rozmiar 80;89316;4;false
89396;Rozmiar 86;89316;5;false
89390;Rozmiar 92;89316;6;false
89397;Rozmiar 98;89316;7;false
89391;Rozmiar 104;89316;8;false
89398;Rozmiar 110;89316;9;false
89399;Rozmiar 116;89316;10;false
89400;Rozmiar 122;89316;11;false
89388;Inny rozmiar;89316;12;false
89327;Rozmiar 50/56;89317;0;false
89328;Rozmiar 62;89317;1;false
89329;Rozmiar 68;89317;2;false
89330;Rozmiar 74;89317;3;false
89331;Rozmiar 80;89317;4;false
89332;Rozmiar 86;89317;5;false
89333;Rozmiar 92;89317;6;false
89334;Rozmiar 98;89317;7;false
89335;Rozmiar 104;89317;8;false
89336;Rozmiar 110;89317;9;false
89337;Rozmiar 116;89317;10;false
89338;Rozmiar 122;89317;11;false
89345;Rozmiar 128;89317;12;false
89339;Rozmiar 134;89317;13;false
89326;Inny rozmiar;89317;14;false
89375;Rozmiar 50-68;89318;0;false
89376;Rozmiar 74-86;89318;1;false
89481;Rozmiar 86-92;89318;2;false
89377;Rozmiar 92-98;89318;3;false
89378;Rozmiar 98-104;89318;4;false
89379;Rozmiar 104-110;89318;5;false
89380;Rozmiar 110-116;89318;6;false
89381;Rozmiar 116-122;89318;7;false
89382;Rozmiar 122-128;89318;8;false
89383;Rozmiar 128-134;89318;9;false
89384;Rozmiar 134-140;89318;10;false
89385;Rozmiar 140-146;89318;11;false
89386;Rozmiar 146-152;89318;12;false
89387;Rozmiar 152-164;89318;13;false
89340;Rozmiar 50-80;89319;0;false
89341;Rozmiar 86-98;89319;1;false
89342;Rozmiar 104-110;89319;2;false
89343;Rozmiar 116-122;89319;3;false
89344;Rozmiar 128-134;89319;4;false
89346;Rozmiar 140-146;89319;5;false
